Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000126777,ENST00000459737,,,,,,,1.0057,-0.094197
ENSG00000126777,ENST00000553360,,,,,,,1.0304,-0.15678
ENSG00000126777,ENST00000553624,0.65864,0.45948,0.96645,6.6975e-05,0.040061,0.95987,0.96232,0.2117
ENSG00000126777,ENST00000553710,,,,,,,1.1174,-0.20651
ENSG00000126777,ENST00000554294,0.64102,0.41735,1.0191,0.001434,0.060193,0.93837,1.0305,-0.15607
ENSG00000126777,ENST00000554507,0.62137,0.51247,0.75811,6.7801e-14,4.273e-05,0.99996,0.9925,0.080386
ENSG00000126777,ENST00000554567,,,,,,,0.72354,0.43833
ENSG00000126777,ENST00000554570,0.60708,0.37451,1.0297,0.0084085,0.064135,0.92746,1.0723,-0.27942
ENSG00000126777,ENST00000554890,0.64172,0.45152,0.93249,6.3181e-05,0.029027,0.97091,0.99586,0.022315
ENSG00000126777,ENST00000555498,0.34102,0.13942,1.0735,0.43209,0.049992,0.51792,0.99997,0.00010513
ENSG00000126777,ENST00000555573,0.62106,0.47771,0.81703,8.1445e-08,0.0026143,0.99739,0.9475,0.42973
ENSG00000126777,ENST00000557267,0.41757,0.17072,1.3145,0.3011,0.08172,0.61718,1.0167,-0.057384
ENSG00000105700,ENST00000222307,0.41304,0.21586,0.86846,0.31202,0.028865,0.65912,0.78804,1.4147
ENSG00000105700,ENST00000539106,0.41304,0.21586,0.86846,0.31202,0.028865,0.65912,0.78804,1.4147
ENSG00000105700,ENST00000540691,0.41304,0.21586,0.86846,0.31202,0.028865,0.65912,0.78804,1.4147
ENSG00000105700,ENST00000595073,0.52922,0.3106,0.95489,0.048522,0.04647,0.90501,0.78804,1.4147
ENSG00000105700,ENST00000595870,0.3762,0.1966,0.79099,0.45347,0.016384,0.53014,0.77767,1.2948
ENSG00000105700,ENST00000596244,,,,,,,1.3049,-0.32199
ENSG00000105700,ENST00000596785,0.39038,0.1596,1.2289,0.33971,0.070765,0.58952,0.85299,0.63321
ENSG00000105700,ENST00000597438,0.3762,0.1966,0.79099,0.45347,0.016384,0.53014,0.78002,1.4252
ENSG00000105700,ENST00000598830,0.40771,0.18569,1.0537,0.3214,0.054964,0.62363,0.8726,0.72181
ENSG00000105700,ENST00000599000,0.40771,0.18569,1.0537,0.3214,0.054964,0.62363,0.8726,0.72181
ENSG00000105700,ENST00000599319,0.41304,0.21586,0.86846,0.31202,0.028865,0.65912,0.78804,1.4147
ENSG00000105700,ENST00000600099,0.54877,0.27029,1.2558,0.11464,0.10005,0.78531,0.80635,0.90113
ENSG00000105700,ENST00000600372,0.38624,0.20185,0.81212,0.41039,0.019504,0.57011,0.79405,1.1787
ENSG00000105700,ENST00000600654,,,,,,,0.78804,1.4147
ENSG00000105700,ENST00000601630,0.5498,0.33917,0.93258,0.020081,0.039273,0.94065,0.81126,1.3226
ENSG00000105700,ENST00000602094,0.41304,0.21586,0.86846,0.31202,0.028865,0.65912,0.78804,1.4147
ENSG00000174611,ENST00000423778,0.56515,0.44274,0.72876,1.9634e-07,0.000165,0.99983,0.871,1.584
ENSG00000174611,ENST00000503669,0.58729,0.43938,0.79658,6.3071e-06,0.0027764,0.99722,0.92734,0.6123
ENSG00000174611,ENST00000508956,0.58958,0.4606,0.76258,5.9542e-08,0.0004845,0.99952,0.87039,1.5687
ENSG00000171097,ENST00000302586,0.89698,0.70996,1.1439,6.264e-15,0.41281,0.58719,0.86037,1.4066
ENSG00000171097,ENST00000320665,0.86028,0.67014,1.1162,1.1682e-12,0.25962,0.74038,0.85252,1.4011
ENSG00000171097,ENST00000416084,1.0516,0.73358,1.543,1.6159e-07,0.49813,0.50187,0.90634,0.61522
ENSG00000171097,ENST00000427720,1.277,0.8434,1.9964,1.7819e-06,0.58438,0.41562,0.94308,0.27612
ENSG00000171097,ENST00000436267,0.89863,0.72493,1.1226,1.2872e-17,0.46619,0.53381,0.85968,1.5544
ENSG00000171097,ENST00000451800,0.92453,0.67374,1.2912,1.1441e-08,0.36436,0.63564,0.89379,0.82151
ENSG00000137944,ENST00000260508,0.84774,0.67562,1.073,5.573e-15,0.22386,0.77614,0.93195,0.67019
ENSG00000137944,ENST00000370486,0.89211,0.66099,1.2231,2.7283e-09,0.31225,0.68775,0.98277,0.12775
ENSG00000137944,ENST00000370491,0.86418,0.68562,1.0992,1.0776e-14,0.2831,0.7169,0.91509,0.80486
ENSG00000115919,ENST00000264170,0.91209,0.73298,1.1442,2.8439e-17,0.52082,0.47918,1.0227,-0.22752
ENSG00000115919,ENST00000375773,0.92291,0.71678,1.2014,3.3174e-13,0.46838,0.53162,1.0319,-0.26126
ENSG00000115919,ENST00000409512,0.91209,0.73298,1.1442,2.8439e-17,0.52082,0.47918,1.0227,-0.22752
ENSG00000115919,ENST00000410015,0.87283,0.55931,1.4142,0.00015291,0.23603,0.76381,1.0052,-0.029464
ENSG00000115919,ENST00000424385,,,,,,,0.91998,0.33189
ENSG00000115919,ENST00000612147,1.073,0.78654,1.4889,4.5467e-10,0.64975,0.35025,1.0718,-0.4285
ENSG00000115919,ENST00000613664,1.0706,0.7593,1.5417,2.6454e-08,0.55826,0.44174,1.0702,-0.39783
ENSG00000115919,ENST00000621320,0.86612,0.63838,1.1944,9.0723e-09,0.2544,0.7456,1.0345,-0.24647
ENSG00000198910,ENST00000361699,0.08755,0.051383,0.15797,1.0,5.2195e-27,5.5486e-16,0.72559,3.8298
ENSG00000198910,ENST00000361981,0.078074,0.0444,0.14665,1.0,4.218e-27,3.8332e-16,0.72562,3.8219
ENSG00000198910,ENST00000370055,0.078074,0.0444,0.14665,1.0,4.218e-27,3.8332e-16,0.72562,3.8219
ENSG00000198910,ENST00000370058,0.14872,0.052851,0.70553,0.80578,0.0097644,0.18446,0.71637,1.3634
ENSG00000198910,ENST00000370060,0.086059,0.050508,0.15528,1.0,1.4871000000000001e-27,2.518e-16,0.72384,3.8589
ENSG00000198910,ENST00000407935,,,,,,,0.7867,0.95667
ENSG00000198910,ENST00000420165,,,,,,,0.80403,0.72798
ENSG00000198910,ENST00000439496,0.083813,0.029784,0.3976,0.98307,0.00019168,0.016739,0.82826,0.82863
ENSG00000198910,ENST00000455590,0.08178,0.029061,0.38795,0.98538,0.00015186,0.01447,0.72445,1.4871
ENSG00000198910,ENST00000458029,0.13991,0.049718,0.66371,0.83755,0.0072532,0.15519,0.83729,0.58251
ENSG00000240563,ENST00000498273,1.0104,0.74065,1.402,1.252e-09,0.54403,0.45597,1.159,-2.117
ENSG00000087299,ENST00000261699,0.62204,0.46538,0.84371,1.5131e-06,0.006401,0.9936,0.97348,0.26416
ENSG00000087299,ENST00000267436,0.65974,0.50198,0.87834,5.8041e-08,0.0097126,0.99029,0.97576,0.24725
ENSG00000087299,ENST00000421284,0.65817,0.50078,0.87625,6.1746e-08,0.00937,0.99063,0.97576,0.24725
ENSG00000087299,ENST00000554191,,,,,,,1.3446,-1.2481
ENSG00000087299,ENST00000555423,0.53519,0.35346,0.83667,0.0082189,0.015747,0.97603,0.93324,0.487
ENSG00000087299,ENST00000555610,0.59698,0.39428,0.93327,0.0021008,0.034459,0.96344,1.0317,-0.21138
ENSG00000126790,ENST00000247194,1.2075,0.91139,1.6219,2.9489e-13,0.88485,0.11515,1.1629,-1.5165
ENSG00000126790,ENST00000481608,0.87277,0.54938,1.4446,0.00029532,0.23392,0.76578,0.983,0.094229
ENSG00000126790,ENST00000487285,0.89538,0.58296,1.4236,6.3909e-05,0.25868,0.74125,0.98918,0.06012
ENSG00000185513,ENST00000373134,0.7522,0.62279,0.91392,7.008700000000001e-19,0.011797,0.9882,0.92719,0.97075
ENSG00000185513,ENST00000373135,0.73387,0.60762,0.89165,2.3638e-18,0.005819,0.99418,0.9372,0.84863
ENSG00000185513,ENST00000418998,0.7122,0.59114,0.86305,3.7488e-18,0.0021083,0.99789,0.94901,0.72983
ENSG00000185513,ENST00000422861,0.72329,0.59961,0.87763,2.8622e-18,0.0035868,0.99641,0.91977,1.0769
ENSG00000185513,ENST00000427442,0.707,0.5861,0.85786,9.2951e-18,0.001797,0.9982,0.95002,0.70631
ENSG00000185513,ENST00000434666,0.81736,0.40258,1.8704,0.033937,0.1979,0.76816,1.1592,-0.73018
ENSG00000185513,ENST00000439769,,,,,,,1.0288,-0.24101
ENSG00000185513,ENST00000445228,,,,,,,0.98318,0.097335
ENSG00000185513,ENST00000473981,,,,,,,1.0442,-0.23255
ENSG00000185513,ENST00000647860,,,,,,,1.0675,-0.5108
ENSG00000185513,ENST00000648421,,,,,,,1.0156,-0.11603
ENSG00000185513,ENST00000648570,,,,,,,0.99117,0.077343
ENSG00000185513,ENST00000648774,,,,,,,0.92446,0.81047
ENSG00000185513,ENST00000649084,0.60981,0.47063,0.79931,9.3744e-08,0.0016569,0.99834,0.88906,1.2116
ENSG00000185513,ENST00000649501,,,,,,,0.99117,0.077343
ENSG00000185513,ENST00000649698,,,,,,,1.1344,-0.77975
ENSG00000185513,ENST00000649917,0.71694,0.59507,0.86879,2.6473e-18,0.002586,0.99741,0.93469,0.91739
ENSG00000185513,ENST00000650349,0.51029,0.3148,0.86557,0.040256,0.025776,0.93397,0.88495,0.78584
ENSG00000185513,ENST00000650484,,,,,,,1.0156,-0.11603
ENSG00000100395,ENST00000216237,0.56708,0.45095,0.71952,2.1507e-08,6.4117e-05,0.99994,0.81733,2.3679
ENSG00000100395,ENST00000449635,1.0895,0.82569,1.4567,1.0878e-12,0.78131,0.21869,0.87433,1.027
ENSG00000100395,ENST00000450939,,,,,,,0.74926,1.8199
ENSG00000100395,ENST00000452106,,,,,,,0.78166,2.6415
ENSG00000100395,ENST00000453659,,,,,,,1.5797,-0.81109
ENSG00000198945,ENST00000361794,0.26392,0.19453,0.36396,1.0,8.9379e-18,3.1635e-08,0.83533,2.1706
ENSG00000198945,ENST00000368136,0.26392,0.19453,0.36396,1.0,8.9379e-18,3.1635e-08,0.83533,2.1706
ENSG00000198945,ENST00000368139,0.26356,0.19319,0.36571,1.0,3.3581e-17,5.7478e-08,0.82939,2.2084
ENSG00000198945,ENST00000526019,0.26356,0.19319,0.36571,1.0,3.3581e-17,5.7478e-08,0.82939,2.2084
ENSG00000198945,ENST00000526087,0.19224,0.087552,0.49685,0.96908,0.00023931,0.030682,0.8508,0.89416
ENSG00000198945,ENST00000528385,0.14057,0.064023,0.36332,0.99819,2.61e-06,0.0018065,0.90373,0.62138
ENSG00000198945,ENST00000533560,0.26356,0.19319,0.36571,1.0,3.3581e-17,5.7478e-08,0.82939,2.2084
ENSG00000198945,ENST00000674039,,,,,,,0.82717,0.34385
ENSG00000154655,ENST00000317931,0.82835,0.68317,1.0106,4.6099e-20,0.14371,0.85629,0.94733,0.61713
ENSG00000154655,ENST00000400104,0.85924,0.70258,1.058,4.0892000000000006e-19,0.28343,0.71657,0.9493,0.53171
ENSG00000154655,ENST00000400105,0.85162,0.70511,1.0347,1.8634e-21,0.2503,0.7497,0.94766,0.61526
ENSG00000154655,ENST00000581231,0.72268,0.44582,1.2258,0.0021124,0.1302,0.86769,1.0716,-0.30073
ENSG00000154655,ENST00000583054,0.87286,0.64672,1.1967,4.0893e-09,0.27028,0.72972,0.94178,0.39305
ENSG00000154655,ENST00000583809,0.7615,0.51554,1.1566,4.8353e-05,0.12819,0.87176,0.98364,0.085592
ENSG00000179630,ENST00000325686,0.71824,0.52341,1.0031,8.1977e-07,0.055208,0.94479,0.8333,1.6075
ENSG00000179630,ENST00000425906,0.78206,0.45899,1.4111,0.0038333,0.17697,0.81919,1.0284,-0.16513
ENSG00000179630,ENST00000441843,0.71824,0.52341,1.0031,8.1977e-07,0.055208,0.94479,0.8333,1.6075
ENSG00000135413,ENST00000257867,0.96461,0.63708,1.508,1.6863e-05,0.33114,0.66885,0.96413,0.19457
ENSG00000135413,ENST00000546721,0.82288,0.49605,1.436,0.0015619,0.19874,0.7997,0.91551,0.36708
ENSG00000135413,ENST00000547511,1.002,0.66179,1.5665,1.2171e-05,0.36733,0.63266,0.95535,0.23297
ENSG00000103642,ENST00000261893,0.69743,0.53266,0.92467,8.5805e-09,0.020247,0.97975,0.95977,0.45124
ENSG00000103642,ENST00000413507,0.75172,0.55406,1.0367,1.1969e-07,0.077986,0.92201,1.0029,-0.027142
ENSG00000103642,ENST00000557972,0.66886,0.38037,1.2563,0.015475,0.12264,0.86189,0.86912,0.67206
ENSG00000147592,ENST00000276590,0.92034,0.69464,1.2362,9.4664e-11,0.40327,0.59673,0.9275,0.57431
ENSG00000147592,ENST00000522447,0.94319,0.7119,1.2669,5.5838e-11,0.46403,0.53597,0.9275,0.57431
ENSG00000215906,ENST00000426928,0.73255,0.54547,0.99882,6.5858e-08,0.054542,0.94546,0.94984,0.58532
ENSG00000215906,ENST00000618559,0.7494,0.55525,1.0275,7.2605e-08,0.07264,0.92736,0.95448,0.50975
ENSG00000159166,ENST00000367313,1.0264,0.82646,1.2849,1.1655000000000002e-19,0.88934,0.11066,1.0122,-0.13357
ENSG00000159166,ENST00000391967,0.97794,0.78434,1.2294,3.8235e-18,0.76994,0.23006,0.97502,0.27233
ENSG00000159166,ENST00000631576,0.74564,0.36725,1.7063,0.043647,0.17523,0.78112,0.94905,0.32706
ENSG00000159166,ENST00000632743,0.74564,0.36725,1.7063,0.043647,0.17523,0.78112,0.97525,0.15416
ENSG00000159166,ENST00000633953,0.81762,0.42729,1.7191,0.018636,0.19929,0.78208,1.0591,-0.35832
ENSG00000089692,ENST00000203629,0.59215,0.44092,0.80738,7.5091e-06,0.0036391,0.99635,0.99685,0.035404
ENSG00000089692,ENST00000441671,0.74291,0.52689,1.0698,4.0851e-06,0.090333,0.90966,1.0158,-0.15035
ENSG00000196976,ENST00000357360,0.45778,0.18716,1.441,0.25593,0.096963,0.64711,1.101,-0.50593
ENSG00000167613,ENST00000348231,0.74673,0.54082,1.0502,7.171e-07,0.082882,0.91712,1.038,-0.29973
ENSG00000167613,ENST00000391741,,,,,,,0.95699,0.22658
ENSG00000167613,ENST00000391742,0.73107,0.52948,1.0281,1.0267e-06,0.068739,0.93126,1.0216,-0.17143
ENSG00000167613,ENST00000391743,0.80749,0.58483,1.1356,1.9758e-07,0.1554,0.8446,1.0246,-0.18887
ENSG00000167613,ENST00000418556,,,,,,,0.97455,0.14584
ENSG00000167613,ENST00000420483,,,,,,,1.0353,-0.11058
ENSG00000167613,ENST00000434277,0.74028,0.53615,1.0411,8.3012e-07,0.076833,0.92317,1.0186,-0.14764
ENSG00000167613,ENST00000436513,,,,,,,1.0353,-0.11058
ENSG00000167613,ENST00000438193,0.61643,0.28075,1.5932,0.1116,0.13765,0.75075,0.97233,0.12891
ENSG00000167613,ENST00000474878,0.75634,0.54778,1.0637,5.7878e-07,0.092477,0.90752,1.035,-0.27593
ENSG00000167613,ENST00000622064,0.73335,0.334,1.8954,0.075818,0.17301,0.75117,0.67586,1.2471
ENSG00000167618,ENST00000301202,0.94613,0.62488,1.4791,1.9954e-05,0.31294,0.68704,0.95102,0.28096
ENSG00000167618,ENST00000351841,1.0273,0.67845,1.6059,9.8711e-06,0.39107,0.60892,1.0191,-0.10562
ENSG00000167618,ENST00000412608,0.81674,0.40227,1.869,0.034005,0.19772,0.76828,1.0416,-0.18875
ENSG00000167618,ENST00000610651,1.2371,0.56345,3.1975,0.030959,0.26473,0.70431,1.0471,-0.19911
ENSG00000167531,ENST00000301046,0.89336,0.57247,1.4474,0.00012767,0.2532,0.74667,0.87403,0.692
ENSG00000167531,ENST00000549817,1.0783,0.70208,1.7144,1.4663e-05,0.4186,0.58139,0.87157,0.66119
ENSG00000101680,ENST00000389658,0.62799,0.56256,0.70241,3.9828e-42,1.0369e-12,1.0,0.96295,0.98525
ENSG00000196569,ENST00000421865,0.73748,0.66772,0.81585,2.6936999999999996e-65,3.3881e-07,1.0,0.98291,0.45353
ENSG00000196569,ENST00000466230,,,,,,,1.4421,-0.81579
ENSG00000196569,ENST00000494137,0.58897,0.42921,0.82258,3.9017e-05,0.0061451,0.99382,0.94874,0.53395
ENSG00000196569,ENST00000498257,0.58897,0.42921,0.82258,3.9017e-05,0.0061451,0.99382,0.94874,0.53395
ENSG00000196569,ENST00000617695,0.73156,0.66186,0.80991,1.0406e-63,1.7617e-07,1.0,0.98244,0.46587
ENSG00000196569,ENST00000618192,0.739,0.66981,0.81661,6.7793e-67,3.1312e-07,1.0,0.9806,0.52059
ENSG00000196569,ENST00000688799,0.58897,0.42921,0.82258,3.9017e-05,0.0061451,0.99382,0.94874,0.53395
ENSG00000053747,ENST00000269217,0.64372,0.55835,0.74462,1.6335999999999998e-26,1.9986e-07,1.0,0.93544,1.2655
ENSG00000053747,ENST00000313654,0.69906,0.63427,0.77165,1.2626e-63,3.914e-10,1.0,0.91093,2.4663
ENSG00000053747,ENST00000399516,0.68309,0.61858,0.75554,3.2289999999999996e-59,6.1062e-11,1.0,0.91013,2.4686
ENSG00000053747,ENST00000585600,,,,,,,0.90832,1.0436
ENSG00000053747,ENST00000586751,0.63292,0.53117,0.75802,3.3828e-17,1.3649e-05,0.99999,0.96739,0.51506
ENSG00000053747,ENST00000587184,0.60949,0.52533,0.70972,4.1776999999999996e-22,3.118e-08,1.0,0.93461,1.261
ENSG00000053747,ENST00000588004,0.74527,0.46913,1.2336,0.00097229,0.13932,0.85971,0.89043,0.59837
ENSG00000053747,ENST00000588164,0.33403,0.13657,1.0515,0.44793,0.047023,0.50504,0.8103,0.86677
ENSG00000053747,ENST00000590104,0.50262,0.2055,1.5822,0.21798,0.1125,0.66951,1.027,-0.076198
ENSG00000053747,ENST00000592519,,,,,,,0.78608,0.34128
ENSG00000053747,ENST00000649721,0.64637,0.56998,0.7349,5.2913e-34,4.9212e-09,1.0,0.91679,1.8628
ENSG00000112769,ENST00000230538,0.61336,0.53115,0.71073,8.27e-24,1.5689e-08,1.0,0.93167,1.3813
ENSG00000112769,ENST00000243219,0.7057,0.3688,1.4838,0.031426,0.15574,0.81283,1.0183,-0.08501
ENSG00000112769,ENST00000368638,,,,,,,1.012,-0.065018
ENSG00000112769,ENST00000368640,0.38285,0.21772,0.71911,0.46686,0.0075094,0.52564,1.0117,-0.073032
ENSG00000112769,ENST00000389463,0.61426,0.53192,0.71177,7.1088e-24,1.7151e-08,1.0,0.9311,1.3896
ENSG00000112769,ENST00000424408,0.61426,0.53192,0.71177,7.1088e-24,1.7151e-08,1.0,0.9311,1.3896
ENSG00000112769,ENST00000431543,0.5937,0.32508,1.1718,0.044016,0.096017,0.85997,1.0476,-0.24854
ENSG00000112769,ENST00000453937,,,,,,,1.012,-0.065018
ENSG00000112769,ENST00000455073,,,,,,,1.012,-0.065018
ENSG00000112769,ENST00000519932,0.56285,0.32009,1.0572,0.042575,0.07068,0.88675,0.98428,0.080256
ENSG00000112769,ENST00000521398,0.51224,0.36041,0.74434,0.0032959,0.002931,0.99377,0.98934,0.09453
ENSG00000112769,ENST00000521690,0.77917,0.4072,1.6383,0.021969,0.18494,0.79309,1.0313,-0.14014
ENSG00000112769,ENST00000521732,0.37032,0.2106,0.69557,0.54447,0.0053616,0.45017,1.0011,-0.0070876
ENSG00000112769,ENST00000522006,0.61426,0.53192,0.71177,7.1088e-24,1.7151e-08,1.0,0.9311,1.3896
ENSG00000112769,ENST00000523765,,,,,,,0.9449,0.347
ENSG00000112769,ENST00000651529,,,,,,,0.86756,0.8337
ENSG00000112769,ENST00000651860,0.69156,0.57859,0.83099,5.241400000000001e-19,0.000489,0.99951,0.89838,1.5614
ENSG00000130702,ENST00000252999,0.59992,0.54226,0.66483,1.2589000000000001e-45,2.545e-17,1.0,1.0227,-0.70299
ENSG00000130702,ENST00000474128,,,,,,,1.6149,-1.5164
ENSG00000130702,ENST00000497053,0.3283,0.17976,0.64797,0.74922,0.0025097,0.24827,0.88233,0.76119
ENSG00000091136,ENST00000222399,0.54419,0.46962,0.63288,2.6834e-17,2.1666e-11,1.0,0.96929,0.61997
ENSG00000091136,ENST00000393559,0.52921,0.30096,0.99401,0.062795,0.05569,0.88152,0.99618,0.018451
ENSG00000091136,ENST00000393560,0.57281,0.46537,0.71018,2.7928e-10,1.3439e-05,0.99999,0.96229,0.53047
ENSG00000091136,ENST00000393561,0.55457,0.47617,0.64837,4.6066e-17,3.158e-10,1.0,0.97022,0.57758
ENSG00000091136,ENST00000439976,0.5795,0.46478,0.72851,1.9765e-09,5.8453e-05,0.99994,0.93446,0.84894
ENSG00000091136,ENST00000676574,,,,,,,0.96468,0.63706
ENSG00000091136,ENST00000676777,0.55893,0.47927,0.65439,4.0661e-17,7.1915e-10,1.0,0.97734,0.4443
ENSG00000091136,ENST00000676920,0.58621,0.48714,0.70946,2.0741e-13,2.3347e-06,1.0,0.953,0.7178
ENSG00000091136,ENST00000677101,,,,,,,1.0514,-0.21505
ENSG00000091136,ENST00000677144,,,,,,,0.9642,0.54105
ENSG00000091136,ENST00000677588,,,,,,,0.9539,0.75031
ENSG00000091136,ENST00000677793,0.54887,0.47159,0.64126,9.6308e-17,1.4059e-10,1.0,0.9669,0.64709
ENSG00000091136,ENST00000677801,,,,,,,0.96414,0.61495
ENSG00000091136,ENST00000678346,,,,,,,1.0514,-0.21505
ENSG00000091136,ENST00000678698,,,,,,,0.9609,0.64873
ENSG00000091136,ENST00000678704,,,,,,,0.91407,0.89319
ENSG00000091136,ENST00000678892,,,,,,,0.96061,0.68967
ENSG00000091136,ENST00000679200,,,,,,,0.9609,0.64873
ENSG00000091136,ENST00000679244,0.56667,0.47509,0.67941,1.2082e-13,1.6017e-07,1.0,0.9536,0.75468
ENSG00000172037,ENST00000305544,0.5871,0.50603,0.68365,1.7158e-20,3.4931e-09,1.0,0.88109,2.4899
ENSG00000172037,ENST00000418109,0.5871,0.50603,0.68365,1.7158e-20,3.4931e-09,1.0,0.88109,2.4899
ENSG00000172037,ENST00000494831,0.49516,0.2985,0.86407,0.065657,0.02685,0.90749,0.81136,1.1473
ENSG00000196878,ENST00000356082,0.74124,0.63243,0.87241,5.0862e-26,0.0017383,0.99826,0.97195,0.47474
ENSG00000196878,ENST00000367030,0.74124,0.63243,0.87241,5.0862e-26,0.0017383,0.99826,0.97195,0.47474
ENSG00000196878,ENST00000391911,0.74124,0.63243,0.87241,5.0862e-26,0.0017383,0.99826,0.97195,0.47474
ENSG00000196878,ENST00000415782,0.6604,0.43616,1.0324,0.00066238,0.064805,0.93453,1.0007,-0.0048942
ENSG00000196878,ENST00000455193,0.44925,0.27082,0.78395,0.15234,0.014281,0.83338,0.96561,0.21158
ENSG00000091128,ENST00000205386,0.98411,0.87614,1.1078,6.406299999999999e-66,0.99977,0.00023145,0.95801,0.83449
ENSG00000091128,ENST00000388781,0.98411,0.87614,1.1078,6.406299999999999e-66,0.99977,0.00023145,0.95801,0.83449
ENSG00000091128,ENST00000418464,1.0869,0.91909,1.2914,1.3702e-34,0.9973,0.0027014,0.97109,0.36779
ENSG00000091128,ENST00000422975,0.94261,0.78238,1.1423,1.9493e-24,0.80346,0.19654,0.95105,0.6274
ENSG00000135862,ENST00000258341,0.21884,0.16889,0.28685,1.0,8.0639e-35,7.9644e-18,0.889,2.1444
ENSG00000135862,ENST00000484114,,,,,,,0.79491,0.58864
ENSG00000058085,ENST00000264144,0.69169,0.5869,0.81884,2.6428e-22,0.00015531,0.99984,0.94981,0.8224
ENSG00000058085,ENST00000493293,0.67294,0.56588,0.80426,2.3806000000000004e-19,0.00011962,0.99988,0.95399,0.72849
ENSG00000050555,ENST00000355452,0.67303,0.47733,0.96917,1.8647e-05,0.040211,0.95977,0.91792,0.635
ENSG00000050555,ENST00000361069,0.73641,0.63805,0.85282,1.5173000000000001e-31,0.00038969,0.99961,0.93784,1.231
ENSG00000050555,ENST00000678758,0.53062,0.36677,0.78684,0.0029671,0.0065628,0.99047,0.93498,0.53349
ENSG00000050555,ENST00000679272,0.71785,0.39306,1.4168,0.017712,0.15451,0.82778,0.88126,0.51744
ENSG00000185896,ENST00000332556,0.18654,0.10608,0.35038,0.99992,3.7986e-09,7.6126e-05,0.97137,0.28714
ENSG00000005893,ENST00000200639,0.15647,0.077069,0.35807,0.99925,4.4354e-07,0.00075003,0.90239,0.72278
ENSG00000005893,ENST00000371335,0.15301,0.075365,0.35016,0.99944,2.8054e-07,0.00056224,0.88263,0.86738
ENSG00000005893,ENST00000434600,0.11884,0.054127,0.30716,0.99974,1.1843e-07,0.00025817,0.896,0.76994
ENSG00000005893,ENST00000486593,,,,,,,0.84528,0.89641
ENSG00000078081,ENST00000265598,0.74775,0.5481,1.0375,2.3054e-07,0.077199,0.9228,0.94471,0.53976
ENSG00000078081,ENST00000466939,0.75963,0.55017,1.0683,5.3835e-07,0.095926,0.90407,0.95083,0.46279
ENSG00000078081,ENST00000470251,,,,,,,0.91148,0.49703
ENSG00000078081,ENST00000476015,0.80524,0.32922,2.5348,0.10909,0.1843,0.70661,0.90003,0.64035
ENSG00000125869,ENST00000246070,1.1922,0.91387,1.5744,1.0453e-14,0.91259,0.087413,1.0624,-0.5011
ENSG00000125869,ENST00000427562,1.1458,0.84896,1.5709,2.7478e-11,0.7779,0.2221,1.0177,-0.13043
ENSG00000149357,ENST00000278671,0.39069,0.2293,0.70494,0.4349,0.0059386,0.55916,0.65486,2.1134
ENSG00000149357,ENST00000535107,0.5294,0.30106,0.99437,0.06265,0.055772,0.88158,0.73456,1.2669
ENSG00000149357,ENST00000535872,,,,,,,0.74591,1.0573
ENSG00000149357,ENST00000538404,0.48877,0.27796,0.91806,0.10523,0.039181,0.85559,0.75031,1.5256
ENSG00000149357,ENST00000544594,0.40047,0.19725,0.91644,0.34674,0.035588,0.61768,0.67167,1.4089
ENSG00000149357,ENST00000545249,0.48134,0.29016,0.83995,0.083874,0.022674,0.89345,0.72942,1.5167
ENSG00000116586,ENST00000368302,0.37925,0.1982,0.79741,0.44005,0.017306,0.54264,0.65395,2.0567
ENSG00000116586,ENST00000368304,0.26447,0.12045,0.68355,0.78562,0.0056991,0.20868,0.62358,1.7606
ENSG00000116586,ENST00000368305,0.25327,0.12474,0.57957,0.90963,0.000935,0.089437,0.62099,2.0513
ENSG00000109270,ENST00000226522,0.59314,0.38009,0.96102,0.0048388,0.043716,0.95145,0.87278,0.63087
ENSG00000109270,ENST00000499666,0.68994,0.45568,1.0786,0.00041297,0.083007,0.91658,0.86988,0.66526
ENSG00000188186,ENST00000341942,0.81655,0.514,1.3516,0.00048058,0.1913,0.80822,1.0143,-0.06845
ENSG00000188186,ENST00000441173,1.1669,0.66362,2.1919,0.0012623,0.34558,0.65316,1.1324,-0.68552
ENSG00000188186,ENST00000460732,1.0015,0.65204,1.5923,2.5841e-05,0.35422,0.64575,0.95516,0.19369
ENSG00000188186,ENST00000466498,1.0584,0.48206,2.7356,0.03887,0.24023,0.7209,0.97043,0.061403
ENSG00000188186,ENST00000468582,0.76912,0.37882,1.76,0.040013,0.18292,0.77706,1.1324,-0.40422
ENSG00000188186,ENST00000473459,0.76912,0.37882,1.76,0.040013,0.18292,0.77706,1.1324,-0.40422
ENSG00000188186,ENST00000474141,0.99063,0.59717,1.7287,0.00054237,0.29974,0.69972,1.0496,-0.20559
ENSG00000188186,ENST00000488241,1.2738,0.69749,2.5142,0.0022372,0.35219,0.64557,1.0138,-0.030821
ENSG00000188186,ENST00000490633,0.81951,0.33505,2.5797,0.10676,0.18665,0.70659,0.86174,0.29108
ENSG00000134248,ENST00000256644,0.77366,0.50371,1.23,0.00022871,0.15128,0.84849,1.1329,-0.86216
